"order_id","product_id","product_category","supplier","customer_country","employee_city","order_month","shipper_name","unit_price","quantity","discount","total_amount"
10902,55,"Meat/Poultry","Ma Maison","Sweden","Seattle","2","Speedy Express","24",30,"0.15","611.9999957084656"
10902,62,"Confections","Forêts d'érables","Sweden","Seattle","2","Speedy Express","49.3",6,"0.15","251.42999434590342"
10903,13,"Seafood","Mayumi's","Brazil","Kirkland","2","Federal Shipping","6",40,"0","240"
10903,65,"Condiments","New Orleans Cajun Delights","Brazil","Kirkland","2","Federal Shipping","21.05",21,"0","442.0499839782715"
10903,68,"Confections","Specialty Biscuits, Ltd.","Brazil","Kirkland","2","Federal Shipping","12.5",20,"0","250"
10904,58,"Seafood","Escargots Nouveaux","USA","Kirkland","2","Federal Shipping","13.25",15,"0","198.75"
10904,62,"Confections","Forêts d'érables","USA","Kirkland","2","Federal Shipping","49.3",35,"0","1725.4999732971191"
10905,1,"Beverages","Specialty Biscuits, Ltd.","Brazil","London","2","United Package","18",20,"0.05","341.9999997317791"
10906,61,"Condiments","Forêts d'érables","Poland","Redmond","2","Federal Shipping","28.5",15,"0","427.5"
10907,75,"Beverages","Plutzer Lebensmittelgroßmärkte AG","France","London","2","Federal Shipping","7.75",14,"0","108.5"
10908,7,"Produce","Grandma Kelly's Homestead","Italy","Redmond","2","United Package","30",20,"0.05","569.9999995529652"
10908,52,"Grains/Cereals","G'day, Mate","Italy","Redmond","2","United Package","7",14,"0.05","93.09999992698431"
10909,7,"Produce","Grandma Kelly's Homestead","Norway","Seattle","2","United Package","30",12,"0","360"
10909,16,"Confections","Pavlova, Ltd.","Norway","Seattle","2","United Package","17.45",15,"0","261.7500114440918"
10909,41,"Seafood","New England Seafood Cannery","Norway","Seattle","2","United Package","9.65",5,"0","48.24999809265137"
10910,19,"Confections","Specialty Biscuits, Ltd.","Finland","Seattle","2","Federal Shipping","9.2",12,"0","110.39999771118164"
10910,49,"Confections","Karkki Oy","Finland","Seattle","2","Federal Shipping","20",10,"0","200"
10910,61,"Condiments","Forêts d'érables","Finland","Seattle","2","Federal Shipping","28.5",5,"0","142.5"
10911,1,"Beverages","Specialty Biscuits, Ltd.","Spain","Kirkland","2","Speedy Express","18",10,"0","180"
10911,17,"Meat/Poultry","Pavlova, Ltd.","Spain","Kirkland","2","Speedy Express","39",12,"0","468"
10911,67,"Beverages","Bigfoot Breweries","Spain","Kirkland","2","Speedy Express","14",15,"0","210"
10912,11,"Dairy Products","Cooperativa de Quesos 'Las Cabras'","Ireland","Tacoma","2","United Package","21",40,"0.25","630"
10912,29,"Meat/Poultry","Plutzer Lebensmittelgroßmärkte AG","Ireland","Tacoma","2","United Package","123.79",60,"0.25","5570.5500411987305"
10913,4,"Condiments","New Orleans Cajun Delights","Brazil","Redmond","2","Speedy Express","22",30,"0.25","495"
10913,33,"Dairy Products","Norske Meierier","Brazil","Redmond","2","Speedy Express","2.5",40,"0.25","75"
10913,58,"Seafood","Escargots Nouveaux","Brazil","Redmond","2","Speedy Express","13.25",15,"0","198.75"
10914,71,"Dairy Products","Norske Meierier","Brazil","London","2","Speedy Express","21.5",25,"0","537.5"
10915,17,"Meat/Poultry","Pavlova, Ltd.","Mexico","Tacoma","2","United Package","39",10,"0","390"
10915,33,"Dairy Products","Norske Meierier","Mexico","Tacoma","2","United Package","2.5",30,"0","75"
10915,54,"Meat/Poultry","Ma Maison","Mexico","Tacoma","2","United Package","7.45",10,"0","74.49999809265137"
10916,16,"Confections","Pavlova, Ltd.","Argentina","Seattle","2","United Package","17.45",6,"0","104.70000457763672"
10916,32,"Dairy Products","Formaggi Fortini s.r.l.","Argentina","Seattle","2","United Package","32",6,"0","192"
10916,57,"Grains/Cereals","Pasta Buttini s.r.l.","Argentina","Seattle","2","United Package","19.5",20,"0","390"
10917,30,"Seafood","Nord-Ost-Fisch Handelsgesellschaft mbH","Spain","Redmond","3","United Package","25.89",1,"0","25.889999389648438"
10917,60,"Dairy Products","Gai pâturage","Spain","Redmond","3","United Package","34",10,"0","340"
10918,1,"Beverages","Specialty Biscuits, Ltd.","Canada","Kirkland","3","Federal Shipping","18",60,"0.25","810"
10918,60,"Dairy Products","Gai pâturage","Canada","Kirkland","3","Federal Shipping","34",25,"0.25","637.5"
10919,16,"Confections","Pavlova, Ltd.","Venezuela","Tacoma","3","United Package","17.45",24,"0","418.8000183105469"
10919,25,"Confections","Heli Süßwaren GmbH & Co. KG","Venezuela","Tacoma","3","United Package","14",24,"0","336"
10919,40,"Seafood","New England Seafood Cannery","Venezuela","Tacoma","3","United Package","18.4",20,"0","367.99999237060547"
10920,50,"Confections","Karkki Oy","UK","Redmond","3","United Package","16.25",24,"0","390"
10921,35,"Beverages","Bigfoot Breweries","Denmark","Seattle","3","Speedy Express","18",10,"0","180"
10921,63,"Condiments","Pavlova, Ltd.","Denmark","Seattle","3","Speedy Express","43.9",40,"0","1756.0000610351562"
10922,17,"Meat/Poultry","Pavlova, Ltd.","Brazil","London","3","Federal Shipping","39",15,"0","585"
10922,24,"Beverages","Refrescos Americanas LTDA","Brazil","London","3","Federal Shipping","4.5",35,"0","157.5"
10923,42,"Grains/Cereals","Leka Trading","France","London","3","Federal Shipping","14",10,"0.2","111.99999958276749"
10923,43,"Beverages","Leka Trading","France","London","3","Federal Shipping","46",10,"0.2","367.99999862909317"
10923,67,"Beverages","Bigfoot Breweries","France","London","3","Federal Shipping","14",24,"0.2","268.79999899864197"
10924,10,"Seafood","Tokyo Traders","Sweden","Kirkland","3","United Package","31",20,"0.1","557.999999076128"
10924,28,"Produce","Plutzer Lebensmittelgroßmärkte AG","Sweden","Kirkland","3","United Package","45.6",30,"0.1","1231.1999567627909"
10924,75,"Beverages","Plutzer Lebensmittelgroßmärkte AG","Sweden","Kirkland","3","United Package","7.75",6,"0","46.5"
10925,36,"Seafood","Svensk Sjöföda AB","Brazil","Kirkland","3","Speedy Express","19",25,"0.15","403.7499971687794"
10925,52,"Grains/Cereals","G'day, Mate","Brazil","Kirkland","3","Speedy Express","7",12,"0.15","71.39999949932098"
10926,11,"Dairy Products","Cooperativa de Quesos 'Las Cabras'","Mexico","Redmond","3","Federal Shipping","21",2,"0","42"
10926,13,"Seafood","Mayumi's","Mexico","Redmond","3","Federal Shipping","6",10,"0","60"
10926,19,"Confections","Specialty Biscuits, Ltd.","Mexico","Redmond","3","Federal Shipping","9.2",7,"0","64.39999866485596"
10926,72,"Dairy Products","Formaggi Fortini s.r.l.","Mexico","Redmond","3","Federal Shipping","34.8",10,"0","347.99999237060547"
10927,20,"Confections","Specialty Biscuits, Ltd.","France","Redmond","3","Speedy Express","81",5,"0","405"
10927,52,"Grains/Cereals","G'day, Mate","France","Redmond","3","Speedy Express","7",5,"0","35"
10927,76,"Beverages","Karkki Oy","France","Redmond","3","Speedy Express","18",20,"0","360"
10928,47,"Confections","Zaanse Snoepfabriek","Spain","Seattle","3","Speedy Express","9.5",5,"0","47.5"
10928,76,"Beverages","Karkki Oy","Spain","Seattle","3","Speedy Express","18",5,"0","90"
10929,21,"Confections","Specialty Biscuits, Ltd.","Germany","London","3","Speedy Express","10",60,"0","600"
10929,75,"Beverages","Plutzer Lebensmittelgroßmärkte AG","Germany","London","3","Speedy Express","7.75",49,"0","379.75"
10929,77,"Condiments","Plutzer Lebensmittelgroßmärkte AG","Germany","London","3","Speedy Express","13",15,"0","195"
10930,21,"Confections","Specialty Biscuits, Ltd.","Belgium","Redmond","3","Federal Shipping","10",36,"0","360"
10930,27,"Confections","Heli Süßwaren GmbH & Co. KG","Belgium","Redmond","3","Federal Shipping","43.9",25,"0","1097.5000381469727"
10930,55,"Meat/Poultry","Ma Maison","Belgium","Redmond","3","Federal Shipping","24",25,"0.2","479.99999821186066"
10930,58,"Seafood","Escargots Nouveaux","Belgium","Redmond","3","Federal Shipping","13.25",30,"0.2","317.9999988153577"
10931,13,"Seafood","Mayumi's","Switzerland","Redmond","3","United Package","6",42,"0.15","214.19999849796295"
10931,57,"Grains/Cereals","Pasta Buttini s.r.l.","Switzerland","Redmond","3","United Package","19.5",30,"0","585"
10932,16,"Confections","Pavlova, Ltd.","France","Seattle","3","Speedy Express","17.45",30,"0.1","471.1500198192894"
10932,62,"Confections","Forêts d'érables","France","Seattle","3","Speedy Express","49.3",14,"0.1","621.1799893584848"
10932,72,"Dairy Products","Formaggi Fortini s.r.l.","France","Seattle","3","Speedy Express","34.8",16,"0","556.7999877929688"
10932,75,"Beverages","Plutzer Lebensmittelgroßmärkte AG","France","Seattle","3","Speedy Express","7.75",20,"0.1","139.499999769032"
10933,53,"Meat/Poultry","G'day, Mate","UK","London","3","Federal Shipping","32.8",2,"0","65.5999984741211"
10933,61,"Condiments","Forêts d'érables","UK","London","3","Federal Shipping","28.5",30,"0","855"
10934,6,"Condiments","Grandma Kelly's Homestead","Germany","Kirkland","3","Federal Shipping","25",20,"0","500"
10935,1,"Beverages","Specialty Biscuits, Ltd.","Brazil","Redmond","3","Federal Shipping","18",21,"0","378"
10935,18,"Seafood","Pavlova, Ltd.","Brazil","Redmond","3","Federal Shipping","62.5",4,"0.25","187.5"
10935,23,"Grains/Cereals","PB Knäckebröd AB","Brazil","Redmond","3","Federal Shipping","9",8,"0.25","54"
10936,36,"Seafood","Svensk Sjöföda AB","USA","Kirkland","3","United Package","19",30,"0.2","455.9999983012676"
10937,28,"Produce","Plutzer Lebensmittelgroßmärkte AG","Argentina","London","3","Federal Shipping","45.6",8,"0","364.79998779296875"
10937,34,"Beverages","Bigfoot Breweries","Argentina","London","3","Federal Shipping","14",20,"0","280"
10938,13,"Seafood","Mayumi's","Germany","Kirkland","3","United Package","6",20,"0.25","90"
10938,43,"Beverages","Leka Trading","Germany","Kirkland","3","United Package","46",24,"0.25","828"
10938,60,"Dairy Products","Gai pâturage","Germany","Kirkland","3","United Package","34",49,"0.25","1249.5"
10938,71,"Dairy Products","Norske Meierier","Germany","Kirkland","3","United Package","21.5",35,"0.25","564.375"
10939,2,"Beverages","Exotic Liquids","Italy","Tacoma","3","United Package","19",10,"0.15","161.49999886751175"
10939,67,"Beverages","Bigfoot Breweries","Italy","Tacoma","3","United Package","14",40,"0.15","475.9999966621399"
10940,7,"Produce","Grandma Kelly's Homestead","France","Seattle","3","Federal Shipping","30",8,"0","240"
10940,13,"Seafood","Mayumi's","France","Seattle","3","Federal Shipping","6",20,"0","120"
10941,31,"Dairy Products","Formaggi Fortini s.r.l.","USA","London","3","United Package","12.5",44,"0.25","412.5"
10941,62,"Confections","Forêts d'érables","USA","London","3","United Package","49.3",30,"0.25","1109.2499828338623"
10941,68,"Confections","Specialty Biscuits, Ltd.","USA","London","3","United Package","12.5",80,"0.25","750"
10941,72,"Dairy Products","Formaggi Fortini s.r.l.","USA","London","3","United Package","34.8",50,"0","1739.9999618530273"
10942,49,"Confections","Karkki Oy","Italy","London","3","Federal Shipping","20",28,"0","560"
10943,13,"Seafood","Mayumi's","UK","Redmond","3","United Package","6",15,"0","90"
10943,22,"Grains/Cereals","PB Knäckebröd AB","UK","Redmond","3","United Package","21",21,"0","441"
10943,46,"Seafood","Lyngbysild","UK","Redmond","3","United Package","12",15,"0","180"
10944,11,"Dairy Products","Cooperativa de Quesos 'Las Cabras'","Canada","London","3","Federal Shipping","21",5,"0.25","78.75"
10944,44,"Condiments","Leka Trading","Canada","London","3","Federal Shipping","19.45",18,"0.25","262.5750102996826"
10944,56,"Grains/Cereals","Pasta Buttini s.r.l.","Canada","London","3","Federal Shipping","38",18,"0","684"
10945,13,"Seafood","Mayumi's","Germany","Redmond","3","Speedy Express","6",20,"0","120"
10945,31,"Dairy Products","Formaggi Fortini s.r.l.","Germany","Redmond","3","Speedy Express","12.5",10,"0","125"
10946,10,"Seafood","Tokyo Traders","Denmark","Seattle","3","United Package","31",25,"0","775"
10946,24,"Beverages","Refrescos Americanas LTDA","Denmark","Seattle","3","United Package","4.5",25,"0","112.5"
10946,77,"Condiments","Plutzer Lebensmittelgroßmärkte AG","Denmark","Seattle","3","United Package","13",40,"0","520"
10947,59,"Dairy Products","Gai pâturage","UK","Kirkland","3","United Package","55",4,"0","220"
10948,50,"Confections","Karkki Oy","Spain","Kirkland","3","Federal Shipping","16.25",9,"0","146.25"
10948,51,"Produce","G'day, Mate","Spain","Kirkland","3","Federal Shipping","53",40,"0","2120"
10948,55,"Meat/Poultry","Ma Maison","Spain","Kirkland","3","Federal Shipping","24",4,"0","96"
10949,6,"Condiments","Grandma Kelly's Homestead","Canada","Tacoma","3","Federal Shipping","25",12,"0","300"
10949,10,"Seafood","Tokyo Traders","Canada","Tacoma","3","Federal Shipping","31",30,"0","930"
10949,17,"Meat/Poultry","Pavlova, Ltd.","Canada","Tacoma","3","Federal Shipping","39",6,"0","234"
10949,62,"Confections","Forêts d'érables","Canada","Tacoma","3","Federal Shipping","49.3",60,"0","2957.999954223633"
10950,4,"Condiments","New Orleans Cajun Delights","Italy","Seattle","3","United Package","22",5,"0","110"
10951,33,"Dairy Products","Norske Meierier","Switzerland","London","3","United Package","2.5",15,"0.05","35.62499997206032"
10951,41,"Seafood","New England Seafood Cannery","Switzerland","London","3","United Package","9.65",6,"0.05","55.0049977824837"
10951,75,"Beverages","Plutzer Lebensmittelgroßmärkte AG","Switzerland","London","3","United Package","7.75",50,"0.05","368.12499971129"
10952,6,"Condiments","Grandma Kelly's Homestead","Germany","Seattle","3","Speedy Express","25",16,"0.05","379.9999997019768"
10952,28,"Produce","Plutzer Lebensmittelgroßmärkte AG","Germany","Seattle","3","Speedy Express","45.6",2,"0","91.19999694824219"
10953,20,"Confections","Specialty Biscuits, Ltd.","UK","London","3","United Package","81",50,"0.05","3847.499996982515"
10953,31,"Dairy Products","Formaggi Fortini s.r.l.","UK","London","3","United Package","12.5",50,"0.05","593.7499995343387"
10954,16,"Confections","Pavlova, Ltd.","Venezuela","London","3","Speedy Express","17.45",28,"0.15","415.3100152456759"
10954,31,"Dairy Products","Formaggi Fortini s.r.l.","Venezuela","London","3","Speedy Express","12.5",25,"0.15","265.62499813735485"
10954,45,"Seafood","Lyngbysild","Venezuela","London","3","Speedy Express","9.5",30,"0","285"
10954,60,"Dairy Products","Gai pâturage","Venezuela","London","3","Speedy Express","34",24,"0.15","693.599995136261"
10955,75,"Beverages","Plutzer Lebensmittelgroßmärkte AG","Sweden","Seattle","3","United Package","7.75",12,"0.2","74.3999997228384"
10956,21,"Confections","Specialty Biscuits, Ltd.","Germany","London","3","United Package","10",12,"0","120"
10956,47,"Confections","Zaanse Snoepfabriek","Germany","London","3","United Package","9.5",14,"0","133"
10956,51,"Produce","G'day, Mate","Germany","London","3","United Package","53",8,"0","424"
10957,30,"Seafood","Nord-Ost-Fisch Handelsgesellschaft mbH","Venezuela","Seattle","3","Federal Shipping","25.89",30,"0","776.6999816894531"
10957,35,"Beverages","Bigfoot Breweries","Venezuela","Seattle","3","Federal Shipping","18",40,"0","720"
10957,64,"Grains/Cereals","Plutzer Lebensmittelgroßmärkte AG","Venezuela","Seattle","3","Federal Shipping","33.25",8,"0","266"
10958,5,"Condiments","New Orleans Cajun Delights","Argentina","London","3","United Package","21.35",20,"0","427.00000762939453"
10958,7,"Produce","Grandma Kelly's Homestead","Argentina","London","3","United Package","30",6,"0","180"
10958,72,"Dairy Products","Formaggi Fortini s.r.l.","Argentina","London","3","United Package","34.8",5,"0","173.99999618530273"
10959,75,"Beverages","Plutzer Lebensmittelgroßmärkte AG","Brazil","London","3","United Package","7.75",20,"0.15","131.749999076128"
10960,24,"Beverages","Refrescos Americanas LTDA","Venezuela","Kirkland","3","Speedy Express","4.5",10,"0.25","33.75"
10960,41,"Seafood","New England Seafood Cannery","Venezuela","Kirkland","3","Speedy Express","9.65",24,"0","231.59999084472656"
10961,52,"Grains/Cereals","G'day, Mate","Brazil","Seattle","3","Speedy Express","7",6,"0.05","39.89999996870756"
10961,76,"Beverages","Karkki Oy","Brazil","Seattle","3","Speedy Express","18",60,"0","1080"
10962,7,"Produce","Grandma Kelly's Homestead","Germany","Seattle","3","United Package","30",45,"0","1350"
10962,13,"Seafood","Mayumi's","Germany","Seattle","3","United Package","6",77,"0","462"
10962,53,"Meat/Poultry","G'day, Mate","Germany","Seattle","3","United Package","32.8",20,"0","655.9999847412109"
10962,69,"Dairy Products","Norske Meierier","Germany","Seattle","3","United Package","36",9,"0","324"
10962,76,"Beverages","Karkki Oy","Germany","Seattle","3","United Package","18",44,"0","792"
10963,60,"Dairy Products","Gai pâturage","Portugal","London","3","Federal Shipping","34",2,"0.15","57.799999594688416"
10964,18,"Seafood","Pavlova, Ltd.","France","Kirkland","3","United Package","62.5",6,"0","375"
10964,38,"Beverages","Aux joyeux ecclésiastiques","France","Kirkland","3","United Package","263.5",5,"0","1317.5"
10964,69,"Dairy Products","Norske Meierier","France","Kirkland","3","United Package","36",10,"0","360"
10965,51,"Produce","G'day, Mate","USA","London","3","Federal Shipping","53",16,"0","848"
10966,37,"Seafood","Svensk Sjöföda AB","Switzerland","Redmond","3","Speedy Express","26",8,"0","208"
10966,56,"Grains/Cereals","Pasta Buttini s.r.l.","Switzerland","Redmond","3","Speedy Express","38",12,"0.15","387.5999972820282"
10966,62,"Confections","Forêts d'érables","Switzerland","Redmond","3","Speedy Express","49.3",12,"0.15","502.85998869180685"
10967,19,"Confections","Specialty Biscuits, Ltd.","Germany","Tacoma","3","United Package","9.2",12,"0","110.39999771118164"
10967,49,"Confections","Karkki Oy","Germany","Tacoma","3","United Package","20",40,"0","800"
10968,12,"Dairy Products","Cooperativa de Quesos 'Las Cabras'","Austria","Seattle","3","Federal Shipping","38",30,"0","1140"
10968,24,"Beverages","Refrescos Americanas LTDA","Austria","Seattle","3","Federal Shipping","4.5",30,"0","135"
10968,64,"Grains/Cereals","Plutzer Lebensmittelgroßmärkte AG","Austria","Seattle","3","Federal Shipping","33.25",4,"0","133"
10969,46,"Seafood","Lyngbysild","Brazil","Seattle","3","United Package","12",9,"0","108"
10970,52,"Grains/Cereals","G'day, Mate","Spain","London","3","Speedy Express","7",40,"0.2","223.99999916553497"
10971,29,"Meat/Poultry","Plutzer Lebensmittelgroßmärkte AG","France","Tacoma","3","United Package","123.79",14,"0","1733.0600128173828"
10972,17,"Meat/Poultry","Pavlova, Ltd.","France","Redmond","3","United Package","39",6,"0","234"
10972,33,"Dairy Products","Norske Meierier","France","Redmond","3","United Package","2.5",7,"0","17.5"
10973,26,"Confections","Heli Süßwaren GmbH & Co. KG","France","London","3","United Package","31.23",5,"0","156.14999771118164"
10973,41,"Seafood","New England Seafood Cannery","France","London","3","United Package","9.65",6,"0","57.89999771118164"
10973,75,"Beverages","Plutzer Lebensmittelgroßmärkte AG","France","London","3","United Package","7.75",10,"0","77.5"
10974,63,"Condiments","Pavlova, Ltd.","USA","Kirkland","3","Federal Shipping","43.9",10,"0","439.00001525878906"
10975,8,"Condiments","Grandma Kelly's Homestead","Canada","Seattle","3","Federal Shipping","40",16,"0","640"
10975,75,"Beverages","Plutzer Lebensmittelgroßmärkte AG","Canada","Seattle","3","Federal Shipping","7.75",10,"0","77.5"
10976,28,"Produce","Plutzer Lebensmittelgroßmärkte AG","Venezuela","Seattle","3","Speedy Express","45.6",20,"0","911.9999694824219"
10977,39,"Beverages","Aux joyeux ecclésiastiques","Sweden","Seattle","3","Federal Shipping","18",30,"0","540"
10977,47,"Confections","Zaanse Snoepfabriek","Sweden","Seattle","3","Federal Shipping","9.5",30,"0","285"
10977,51,"Produce","G'day, Mate","Sweden","Seattle","3","Federal Shipping","53",10,"0","530"
10977,63,"Condiments","Pavlova, Ltd.","Sweden","Seattle","3","Federal Shipping","43.9",20,"0","878.0000305175781"
10978,8,"Condiments","Grandma Kelly's Homestead","Belgium","London","3","United Package","40",20,"0.15","679.9999952316284"
10978,21,"Confections","Specialty Biscuits, Ltd.","Belgium","London","3","United Package","10",40,"0.15","339.9999976158142"
10978,40,"Seafood","New England Seafood Cannery","Belgium","London","3","United Package","18.4",10,"0","183.99999618530273"
10978,44,"Condiments","Leka Trading","Belgium","London","3","United Package","19.45",6,"0.15","99.19500319540498"
10979,7,"Produce","Grandma Kelly's Homestead","Austria","Seattle","3","United Package","30",18,"0","540"
10979,12,"Dairy Products","Cooperativa de Quesos 'Las Cabras'","Austria","Seattle","3","United Package","38",20,"0","760"
10979,24,"Beverages","Refrescos Americanas LTDA","Austria","Seattle","3","United Package","4.5",80,"0","360"
10979,27,"Confections","Heli Süßwaren GmbH & Co. KG","Austria","Seattle","3","United Package","43.9",30,"0","1317.0000457763672"
10979,31,"Dairy Products","Formaggi Fortini s.r.l.","Austria","Seattle","3","United Package","12.5",24,"0","300"
10979,63,"Condiments","Pavlova, Ltd.","Austria","Seattle","3","United Package","43.9",35,"0","1536.5000534057617"
10980,75,"Beverages","Plutzer Lebensmittelgroßmärkte AG","Sweden","Redmond","3","Speedy Express","7.75",40,"0.2","247.999999076128"
10981,38,"Beverages","Aux joyeux ecclésiastiques","Brazil","Seattle","3","United Package","263.5",60,"0","15810"
10982,7,"Produce","Grandma Kelly's Homestead","Canada","Tacoma","3","Speedy Express","30",20,"0","600"
10982,43,"Beverages","Leka Trading","Canada","Tacoma","3","Speedy Express","46",9,"0","414"
10983,13,"Seafood","Mayumi's","USA","Tacoma","3","United Package","6",84,"0.15","428.3999969959259"
10983,57,"Grains/Cereals","Pasta Buttini s.r.l.","USA","Tacoma","3","United Package","19.5",15,"0","292.5"
10984,16,"Confections","Pavlova, Ltd.","USA","Seattle","3","Federal Shipping","17.45",55,"0","959.7500419616699"
10984,24,"Beverages","Refrescos Americanas LTDA","USA","Seattle","3","Federal Shipping","4.5",20,"0","90"
10984,36,"Seafood","Svensk Sjöföda AB","USA","Seattle","3","Federal Shipping","19",40,"0","760"
10985,16,"Confections","Pavlova, Ltd.","Ireland","Tacoma","3","Speedy Express","17.45",36,"0.1","565.3800237831473"
10985,18,"Seafood","Pavlova, Ltd.","Ireland","Tacoma","3","Speedy Express","62.5",8,"0.1","449.99999925494194"
10985,32,"Dairy Products","Formaggi Fortini s.r.l.","Ireland","Tacoma","3","Speedy Express","32",35,"0.1","1007.99999833107"
10986,11,"Dairy Products","Cooperativa de Quesos 'Las Cabras'","Argentina","Seattle","3","United Package","21",30,"0","630"
10986,20,"Confections","Specialty Biscuits, Ltd.","Argentina","Seattle","3","United Package","81",15,"0","1215"
10986,76,"Beverages","Karkki Oy","Argentina","Seattle","3","United Package","18",10,"0","180"
10986,77,"Condiments","Plutzer Lebensmittelgroßmärkte AG","Argentina","Seattle","3","United Package","13",15,"0","195"
10987,7,"Produce","Grandma Kelly's Homestead","UK","Seattle","3","Speedy Express","30",60,"0","1800"
10987,43,"Beverages","Leka Trading","UK","Seattle","3","Speedy Express","46",6,"0","276"
10987,72,"Dairy Products","Formaggi Fortini s.r.l.","UK","Seattle","3","Speedy Express","34.8",20,"0","695.9999847412109"
10988,7,"Produce","Grandma Kelly's Homestead","USA","Kirkland","3","United Package","30",60,"0","1800"
10988,62,"Confections","Forêts d'érables","USA","Kirkland","3","United Package","49.3",40,"0.1","1774.7999695956707"
10989,6,"Condiments","Grandma Kelly's Homestead","Brazil","Tacoma","3","Speedy Express","25",40,"0","1000"
10989,11,"Dairy Products","Cooperativa de Quesos 'Las Cabras'","Brazil","Tacoma","3","Speedy Express","21",15,"0","315"
10989,41,"Seafood","New England Seafood Cannery","Brazil","Tacoma","3","Speedy Express","9.65",4,"0","38.599998474121094"
10990,21,"Confections","Specialty Biscuits, Ltd.","Austria","Tacoma","4","Federal Shipping","10",65,"0","650"
10990,34,"Beverages","Bigfoot Breweries","Austria","Tacoma","4","Federal Shipping","14",60,"0.15","713.9999949932098"
10990,55,"Meat/Poultry","Ma Maison","Austria","Tacoma","4","Federal Shipping","24",65,"0.15","1325.9999907016754"
10990,61,"Condiments","Forêts d'érables","Austria","Tacoma","4","Federal Shipping","28.5",66,"0.15","1598.8499887883663"
10991,2,"Beverages","Exotic Liquids","Germany","Seattle","4","Speedy Express","19",50,"0.2","759.9999971687794"
10991,70,"Beverages","Pavlova, Ltd.","Germany","Seattle","4","Speedy Express","15",20,"0.2","239.99999910593033"
10991,76,"Beverages","Karkki Oy","Germany","Seattle","4","Speedy Express","18",90,"0.2","1295.9999951720238"
10992,72,"Dairy Products","Formaggi Fortini s.r.l.","USA","Seattle","4","Federal Shipping","34.8",2,"0","69.5999984741211"
10993,29,"Meat/Poultry","Plutzer Lebensmittelgroßmärkte AG","Sweden","London","4","Federal Shipping","123.79",50,"0.25","4642.125034332275"
10993,41,"Seafood","New England Seafood Cannery","Sweden","London","4","Federal Shipping","9.65",35,"0.25","253.31248998641968"
10994,59,"Dairy Products","Gai pâturage","Denmark","Tacoma","4","Federal Shipping","55",18,"0.05","940.4999992623925"
10995,51,"Produce","G'day, Mate","Mexico","Seattle","4","Federal Shipping","53",20,"0","1060"
10995,60,"Dairy Products","Gai pâturage","Mexico","Seattle","4","Federal Shipping","34",4,"0","136"
10996,42,"Grains/Cereals","Leka Trading","Germany","Redmond","4","United Package","14",40,"0","560"
10997,32,"Dairy Products","Formaggi Fortini s.r.l.","Venezuela","Seattle","4","United Package","32",50,"0","1600"
10997,46,"Seafood","Lyngbysild","Venezuela","Seattle","4","United Package","12",20,"0.25","180"
10997,52,"Grains/Cereals","G'day, Mate","Venezuela","Seattle","4","United Package","7",20,"0.25","105"
10998,24,"Beverages","Refrescos Americanas LTDA","Poland","Seattle","4","United Package","4.5",12,"0","54"
10998,61,"Condiments","Forêts d'érables","Poland","Seattle","4","United Package","28.5",7,"0","199.5"
10998,74,"Produce","Tokyo Traders","Poland","Seattle","4","United Package","10",20,"0","200"
10998,75,"Beverages","Plutzer Lebensmittelgroßmärkte AG","Poland","Seattle","4","United Package","7.75",30,"0","232.5"
10999,41,"Seafood","New England Seafood Cannery","Germany","London","4","United Package","9.65",20,"0.05","183.349992608279"
10999,51,"Produce","G'day, Mate","Germany","London","4","United Package","53",15,"0.05","755.2499994076788"
10999,77,"Condiments","Plutzer Lebensmittelgroßmärkte AG","Germany","London","4","United Package","13",21,"0.05","259.34999979659915"
11000,4,"Condiments","New Orleans Cajun Delights","USA","Tacoma","4","Federal Shipping","22",25,"0.25","412.5"
11000,24,"Beverages","Refrescos Americanas LTDA","USA","Tacoma","4","Federal Shipping","4.5",30,"0.25","101.25"
11000,77,"Condiments","Plutzer Lebensmittelgroßmärkte AG","USA","Tacoma","4","Federal Shipping","13",30,"0","390"
11001,7,"Produce","Grandma Kelly's Homestead","Sweden","Tacoma","4","United Package","30",60,"0","1800"
11001,22,"Grains/Cereals","PB Knäckebröd AB","Sweden","Tacoma","4","United Package","21",25,"0","525"
11001,46,"Seafood","Lyngbysild","Sweden","Tacoma","4","United Package","12",25,"0","300"
11001,55,"Meat/Poultry","Ma Maison","Sweden","Tacoma","4","United Package","24",6,"0","144"
11002,13,"Seafood","Mayumi's","USA","Redmond","4","Speedy Express","6",56,"0","336"
11002,35,"Beverages","Bigfoot Breweries","USA","Redmond","4","Speedy Express","18",15,"0.15","229.4999983906746"
11002,42,"Grains/Cereals","Leka Trading","USA","Redmond","4","Speedy Express","14",24,"0.15","285.59999799728394"
11002,55,"Meat/Poultry","Ma Maison","USA","Redmond","4","Speedy Express","24",40,"0","960"
11003,1,"Beverages","Specialty Biscuits, Ltd.","USA","Kirkland","4","Federal Shipping","18",4,"0","72"
11003,40,"Seafood","New England Seafood Cannery","USA","Kirkland","4","Federal Shipping","18.4",10,"0","183.99999618530273"
11003,52,"Grains/Cereals","G'day, Mate","USA","Kirkland","4","Federal Shipping","7",10,"0","70"
11004,26,"Confections","Heli Süßwaren GmbH & Co. KG","Belgium","Kirkland","4","Speedy Express","31.23",6,"0","187.37999725341797"
