customer_id,order_id,order_date,shipped_date,ship_via,employee_id,product_id,supplier_id,unit_price,quantity,country
WANDK,10640,1997-08-21,1997-08-28,1,4,69,15,36.0,20,Germany
WANDK,10640,1997-08-21,1997-08-28,1,4,70,7,15.0,15,Germany
HILAA,10641,1997-08-22,1997-08-26,2,4,2,1,19.0,50,Venezuela
HILAA,10641,1997-08-22,1997-08-26,2,4,40,19,18.4,60,Venezuela
SIMOB,10642,1997-08-22,1997-09-05,3,7,21,8,10.0,30,Denmark
SIMOB,10642,1997-08-22,1997-09-05,3,7,61,29,28.5,20,Denmark
ALFKI,10643,1997-08-25,1997-09-02,1,6,28,12,45.6,15,Germany
ALFKI,10643,1997-08-25,1997-09-02,1,6,39,18,18.0,21,Germany
ALFKI,10643,1997-08-25,1997-09-02,1,6,46,21,12.0,2,Germany
WELLI,10644,1997-08-25,1997-09-01,2,3,18,7,62.5,4,Brazil
WELLI,10644,1997-08-25,1997-09-01,2,3,43,20,46.0,20,Brazil
WELLI,10644,1997-08-25,1997-09-01,2,3,46,21,12.0,21,Brazil
HANAR,10645,1997-08-26,1997-09-02,1,4,18,7,62.5,20,Brazil
HANAR,10645,1997-08-26,1997-09-02,1,4,36,17,19.0,15,Brazil
HUNGO,10646,1997-08-27,1997-09-03,3,9,1,8,18.0,15,Ireland
HUNGO,10646,1997-08-27,1997-09-03,3,9,10,4,31.0,18,Ireland
HUNGO,10646,1997-08-27,1997-09-03,3,9,71,15,21.5,30,Ireland
HUNGO,10646,1997-08-27,1997-09-03,3,9,77,12,13.0,35,Ireland
QUEDE,10647,1997-08-27,1997-09-03,2,4,19,8,9.2,30,Brazil
QUEDE,10647,1997-08-27,1997-09-03,2,4,39,18,18.0,20,Brazil
RICAR,10648,1997-08-28,1997-09-09,2,5,22,9,21.0,15,Brazil
RICAR,10648,1997-08-28,1997-09-09,2,5,24,10,4.5,15,Brazil
MAISD,10649,1997-08-28,1997-08-29,3,5,28,12,45.6,20,Belgium
MAISD,10649,1997-08-28,1997-08-29,3,5,72,14,34.8,15,Belgium
FAMIA,10650,1997-08-29,1997-09-03,3,5,30,13,25.89,30,Brazil
FAMIA,10650,1997-08-29,1997-09-03,3,5,53,24,32.8,25,Brazil
FAMIA,10650,1997-08-29,1997-09-03,3,5,54,25,7.45,30,Brazil
WANDK,10651,1997-09-01,1997-09-11,2,8,19,8,9.2,12,Germany
WANDK,10651,1997-09-01,1997-09-11,2,8,22,9,21.0,20,Germany
GOURL,10652,1997-09-01,1997-09-08,2,4,30,13,25.89,2,Brazil
GOURL,10652,1997-09-01,1997-09-08,2,4,42,20,14.0,20,Brazil
FRANK,10653,1997-09-02,1997-09-19,1,1,16,7,17.45,30,Germany
FRANK,10653,1997-09-02,1997-09-19,1,1,60,28,34.0,20,Germany
BERGS,10654,1997-09-02,1997-09-11,1,5,4,2,22.0,12,Sweden
BERGS,10654,1997-09-02,1997-09-11,1,5,39,18,18.0,20,Sweden
BERGS,10654,1997-09-02,1997-09-11,1,5,54,25,7.45,6,Sweden
REGGC,10655,1997-09-03,1997-09-11,2,1,41,19,9.65,20,Italy
GREAL,10656,1997-09-04,1997-09-10,1,6,14,6,23.25,3,USA
GREAL,10656,1997-09-04,1997-09-10,1,6,44,20,19.45,28,USA
GREAL,10656,1997-09-04,1997-09-10,1,6,47,22,9.5,6,USA
SAVEA,10657,1997-09-04,1997-09-15,2,2,15,6,15.5,50,USA
SAVEA,10657,1997-09-04,1997-09-15,2,2,41,19,9.65,24,USA
SAVEA,10657,1997-09-04,1997-09-15,2,2,46,21,12.0,45,USA
SAVEA,10657,1997-09-04,1997-09-15,2,2,47,22,9.5,10,USA
SAVEA,10657,1997-09-04,1997-09-15,2,2,56,26,38.0,45,USA
SAVEA,10657,1997-09-04,1997-09-15,2,2,60,28,34.0,30,USA
QUICK,10658,1997-09-05,1997-09-08,1,4,21,8,10.0,60,Germany
QUICK,10658,1997-09-05,1997-09-08,1,4,40,19,18.4,70,Germany
QUICK,10658,1997-09-05,1997-09-08,1,4,60,28,34.0,55,Germany
QUICK,10658,1997-09-05,1997-09-08,1,4,77,12,13.0,70,Germany
QUEEN,10659,1997-09-05,1997-09-10,2,7,31,14,12.5,20,Brazil
QUEEN,10659,1997-09-05,1997-09-10,2,7,40,19,18.4,24,Brazil
QUEEN,10659,1997-09-05,1997-09-10,2,7,70,7,15.0,40,Brazil
HUNGC,10660,1997-09-08,1997-10-15,1,8,20,8,81.0,21,USA
HUNGO,10661,1997-09-09,1997-09-15,3,7,39,18,18.0,3,Ireland
HUNGO,10661,1997-09-09,1997-09-15,3,7,58,27,13.25,49,Ireland
LONEP,10662,1997-09-09,1997-09-18,2,3,68,8,12.5,10,USA
BONAP,10663,1997-09-10,1997-10-03,2,2,40,19,18.4,30,France
BONAP,10663,1997-09-10,1997-10-03,2,2,42,20,14.0,30,France
BONAP,10663,1997-09-10,1997-10-03,2,2,51,24,53.0,20,France
FURIB,10664,1997-09-10,1997-09-19,3,1,10,4,31.0,24,Portugal
FURIB,10664,1997-09-10,1997-09-19,3,1,56,26,38.0,12,Portugal
FURIB,10664,1997-09-10,1997-09-19,3,1,65,2,21.05,15,Portugal
LONEP,10665,1997-09-11,1997-09-17,2,1,51,24,53.0,20,USA
LONEP,10665,1997-09-11,1997-09-17,2,1,59,28,55.0,1,USA
LONEP,10665,1997-09-11,1997-09-17,2,1,76,23,18.0,10,USA
RICSU,10666,1997-09-12,1997-09-22,2,7,29,12,123.79,36,Switzerland
RICSU,10666,1997-09-12,1997-09-22,2,7,65,2,21.05,10,Switzerland
ERNSH,10667,1997-09-12,1997-09-19,1,7,69,15,36.0,45,Austria
ERNSH,10667,1997-09-12,1997-09-19,1,7,71,15,21.5,14,Austria
WANDK,10668,1997-09-15,1997-09-23,2,1,31,14,12.5,8,Germany
WANDK,10668,1997-09-15,1997-09-23,2,1,55,25,24.0,4,Germany
WANDK,10668,1997-09-15,1997-09-23,2,1,64,12,33.25,15,Germany
SIMOB,10669,1997-09-15,1997-09-22,1,2,36,17,19.0,30,Denmark
FRANK,10670,1997-09-16,1997-09-18,1,4,23,9,9.0,32,Germany
FRANK,10670,1997-09-16,1997-09-18,1,4,46,21,12.0,60,Germany
FRANK,10670,1997-09-16,1997-09-18,1,4,67,16,14.0,25,Germany
FRANK,10670,1997-09-16,1997-09-18,1,4,73,17,15.0,50,Germany
FRANK,10670,1997-09-16,1997-09-18,1,4,75,12,7.75,25,Germany
FRANR,10671,1997-09-17,1997-09-24,1,1,16,7,17.45,10,France
FRANR,10671,1997-09-17,1997-09-24,1,1,62,29,49.3,10,France
FRANR,10671,1997-09-17,1997-09-24,1,1,65,2,21.05,12,France
BERGS,10672,1997-09-17,1997-09-26,2,9,38,18,263.5,15,Sweden
BERGS,10672,1997-09-17,1997-09-26,2,9,71,15,21.5,12,Sweden
WILMK,10673,1997-09-18,1997-09-19,1,2,16,7,17.45,3,Finland
WILMK,10673,1997-09-18,1997-09-19,1,2,42,20,14.0,6,Finland
WILMK,10673,1997-09-18,1997-09-19,1,2,43,20,46.0,6,Finland
ISLAT,10674,1997-09-18,1997-09-30,2,4,23,9,9.0,5,UK
FRANK,10675,1997-09-19,1997-09-23,2,5,14,6,23.25,30,Germany
FRANK,10675,1997-09-19,1997-09-23,2,5,53,24,32.8,10,Germany
FRANK,10675,1997-09-19,1997-09-23,2,5,58,27,13.25,30,Germany
TORTU,10676,1997-09-22,1997-09-29,2,2,10,4,31.0,2,Mexico
TORTU,10676,1997-09-22,1997-09-29,2,2,19,8,9.2,7,Mexico
TORTU,10676,1997-09-22,1997-09-29,2,2,44,20,19.45,21,Mexico
ANTON,10677,1997-09-22,1997-09-26,3,1,26,11,31.23,30,Mexico
ANTON,10677,1997-09-22,1997-09-26,3,1,33,15,2.5,8,Mexico
SAVEA,10678,1997-09-23,1997-10-16,3,7,12,5,38.0,100,USA
SAVEA,10678,1997-09-23,1997-10-16,3,7,33,15,2.5,30,USA
SAVEA,10678,1997-09-23,1997-10-16,3,7,41,19,9.65,120,USA
SAVEA,10678,1997-09-23,1997-10-16,3,7,54,25,7.45,30,USA
BLONP,10679,1997-09-23,1997-09-30,3,8,59,28,55.0,12,France
OLDWO,10680,1997-09-24,1997-09-26,1,1,16,7,17.45,50,USA
OLDWO,10680,1997-09-24,1997-09-26,1,1,31,14,12.5,20,USA
OLDWO,10680,1997-09-24,1997-09-26,1,1,42,20,14.0,40,USA
GREAL,10681,1997-09-25,1997-09-30,3,3,19,8,9.2,30,USA
GREAL,10681,1997-09-25,1997-09-30,3,3,21,8,10.0,12,USA
GREAL,10681,1997-09-25,1997-09-30,3,3,64,12,33.25,28,USA
ANTON,10682,1997-09-25,1997-10-01,2,3,33,15,2.5,30,Mexico
ANTON,10682,1997-09-25,1997-10-01,2,3,66,2,17.0,4,Mexico
ANTON,10682,1997-09-25,1997-10-01,2,3,75,12,7.75,30,Mexico
DUMON,10683,1997-09-26,1997-10-01,1,2,52,24,7.0,9,France
OTTIK,10684,1997-09-26,1997-09-30,1,3,40,19,18.4,20,Germany
OTTIK,10684,1997-09-26,1997-09-30,1,3,47,22,9.5,40,Germany
OTTIK,10684,1997-09-26,1997-09-30,1,3,60,28,34.0,30,Germany
GOURL,10685,1997-09-29,1997-10-03,2,4,10,4,31.0,20,Brazil
GOURL,10685,1997-09-29,1997-10-03,2,4,41,19,9.65,4,Brazil
GOURL,10685,1997-09-29,1997-10-03,2,4,47,22,9.5,15,Brazil
PICCO,10686,1997-09-30,1997-10-08,1,2,17,7,39.0,30,Austria
PICCO,10686,1997-09-30,1997-10-08,1,2,26,11,31.23,15,Austria
HUNGO,10687,1997-09-30,1997-10-30,2,9,9,4,97.0,50,Ireland
HUNGO,10687,1997-09-30,1997-10-30,2,9,29,12,123.79,10,Ireland
HUNGO,10687,1997-09-30,1997-10-30,2,9,36,17,19.0,6,Ireland
VAFFE,10688,1997-10-01,1997-10-07,2,4,10,4,31.0,18,Denmark
VAFFE,10688,1997-10-01,1997-10-07,2,4,28,12,45.6,60,Denmark
VAFFE,10688,1997-10-01,1997-10-07,2,4,34,16,14.0,14,Denmark
BERGS,10689,1997-10-01,1997-10-07,2,1,1,8,18.0,35,Sweden
HANAR,10690,1997-10-02,1997-10-03,1,1,56,26,38.0,20,Brazil
HANAR,10690,1997-10-02,1997-10-03,1,1,77,12,13.0,30,Brazil
QUICK,10691,1997-10-03,1997-10-22,2,2,1,8,18.0,30,Germany
QUICK,10691,1997-10-03,1997-10-22,2,2,29,12,123.79,40,Germany
QUICK,10691,1997-10-03,1997-10-22,2,2,43,20,46.0,40,Germany
QUICK,10691,1997-10-03,1997-10-22,2,2,44,20,19.45,24,Germany
QUICK,10691,1997-10-03,1997-10-22,2,2,62,29,49.3,48,Germany
ALFKI,10692,1997-10-03,1997-10-13,2,4,63,7,43.9,20,Germany
WHITC,10693,1997-10-06,1997-10-10,3,3,9,4,97.0,6,USA
WHITC,10693,1997-10-06,1997-10-10,3,3,54,25,7.45,60,USA
WHITC,10693,1997-10-06,1997-10-10,3,3,69,15,36.0,30,USA
WHITC,10693,1997-10-06,1997-10-10,3,3,73,17,15.0,15,USA
QUICK,10694,1997-10-06,1997-10-09,3,8,7,3,30.0,90,Germany
QUICK,10694,1997-10-06,1997-10-09,3,8,59,28,55.0,25,Germany
QUICK,10694,1997-10-06,1997-10-09,3,8,70,7,15.0,50,Germany
WILMK,10695,1997-10-07,1997-10-14,1,7,8,3,40.0,10,Finland
WILMK,10695,1997-10-07,1997-10-14,1,7,12,5,38.0,4,Finland
WILMK,10695,1997-10-07,1997-10-14,1,7,24,10,4.5,20,Finland
WHITC,10696,1997-10-08,1997-10-14,3,8,17,7,39.0,20,USA
WHITC,10696,1997-10-08,1997-10-14,3,8,46,21,12.0,18,USA
LINOD,10697,1997-10-08,1997-10-14,1,3,19,8,9.2,7,Venezuela
LINOD,10697,1997-10-08,1997-10-14,1,3,35,16,18.0,9,Venezuela
LINOD,10697,1997-10-08,1997-10-14,1,3,58,27,13.25,30,Venezuela
LINOD,10697,1997-10-08,1997-10-14,1,3,70,7,15.0,30,Venezuela
ERNSH,10698,1997-10-09,1997-10-17,1,4,11,5,21.0,15,Austria
ERNSH,10698,1997-10-09,1997-10-17,1,4,17,7,39.0,8,Austria
ERNSH,10698,1997-10-09,1997-10-17,1,4,29,12,123.79,12,Austria
ERNSH,10698,1997-10-09,1997-10-17,1,4,65,2,21.05,65,Austria
ERNSH,10698,1997-10-09,1997-10-17,1,4,70,7,15.0,8,Austria
MORGK,10699,1997-10-09,1997-10-13,3,3,47,22,9.5,12,Germany
SAVEA,10700,1997-10-10,1997-10-16,1,3,1,8,18.0,5,USA
SAVEA,10700,1997-10-10,1997-10-16,1,3,34,16,14.0,12,USA
SAVEA,10700,1997-10-10,1997-10-16,1,3,68,8,12.5,40,USA
SAVEA,10700,1997-10-10,1997-10-16,1,3,71,15,21.5,60,USA
HUNGO,10701,1997-10-13,1997-10-15,3,6,59,28,55.0,42,Ireland
HUNGO,10701,1997-10-13,1997-10-15,3,6,71,15,21.5,20,Ireland
HUNGO,10701,1997-10-13,1997-10-15,3,6,76,23,18.0,35,Ireland
ALFKI,10702,1997-10-13,1997-10-21,1,4,3,1,10.0,6,Germany
ALFKI,10702,1997-10-13,1997-10-21,1,4,76,23,18.0,15,Germany
FOLKO,10703,1997-10-14,1997-10-20,2,6,2,1,19.0,5,Sweden
FOLKO,10703,1997-10-14,1997-10-20,2,6,59,28,55.0,35,Sweden
FOLKO,10703,1997-10-14,1997-10-20,2,6,73,17,15.0,35,Sweden
QUEEN,10704,1997-10-14,1997-11-07,1,6,4,2,22.0,6,Brazil
QUEEN,10704,1997-10-14,1997-11-07,1,6,24,10,4.5,35,Brazil
QUEEN,10704,1997-10-14,1997-11-07,1,6,48,22,12.75,24,Brazil
HILAA,10705,1997-10-15,1997-11-18,2,9,31,14,12.5,20,Venezuela
HILAA,10705,1997-10-15,1997-11-18,2,9,32,14,32.0,4,Venezuela
OLDWO,10706,1997-10-16,1997-10-21,3,8,16,7,17.45,20,USA
OLDWO,10706,1997-10-16,1997-10-21,3,8,43,20,46.0,24,USA
OLDWO,10706,1997-10-16,1997-10-21,3,8,59,28,55.0,8,USA
AROUT,10707,1997-10-16,1997-10-23,3,4,55,25,24.0,21,UK
AROUT,10707,1997-10-16,1997-10-23,3,4,57,26,19.5,40,UK
AROUT,10707,1997-10-16,1997-10-23,3,4,70,7,15.0,28,UK
THEBI,10708,1997-10-17,1997-11-05,2,6,5,2,21.35,4,USA
THEBI,10708,1997-10-17,1997-11-05,2,6,36,17,19.0,5,USA
GOURL,10709,1997-10-17,1997-11-20,3,1,8,3,40.0,40,Brazil
GOURL,10709,1997-10-17,1997-11-20,3,1,51,24,53.0,28,Brazil
GOURL,10709,1997-10-17,1997-11-20,3,1,60,28,34.0,10,Brazil
FRANS,10710,1997-10-20,1997-10-23,1,1,19,8,9.2,5,Italy
FRANS,10710,1997-10-20,1997-10-23,1,1,47,22,9.5,5,Italy
SAVEA,10711,1997-10-21,1997-10-29,2,5,19,8,9.2,12,USA
SAVEA,10711,1997-10-21,1997-10-29,2,5,41,19,9.65,42,USA
SAVEA,10711,1997-10-21,1997-10-29,2,5,53,24,32.8,120,USA
HUNGO,10712,1997-10-21,1997-10-31,1,3,53,24,32.8,3,Ireland
HUNGO,10712,1997-10-21,1997-10-31,1,3,56,26,38.0,30,Ireland
SAVEA,10713,1997-10-22,1997-10-24,1,1,10,4,31.0,18,USA
SAVEA,10713,1997-10-22,1997-10-24,1,1,26,11,31.23,30,USA
SAVEA,10713,1997-10-22,1997-10-24,1,1,45,21,9.5,110,USA
SAVEA,10713,1997-10-22,1997-10-24,1,1,46,21,12.0,24,USA
SAVEA,10714,1997-10-22,1997-10-27,3,5,2,1,19.0,30,USA
SAVEA,10714,1997-10-22,1997-10-27,3,5,17,7,39.0,27,USA
SAVEA,10714,1997-10-22,1997-10-27,3,5,47,22,9.5,50,USA
SAVEA,10714,1997-10-22,1997-10-27,3,5,56,26,38.0,18,USA
SAVEA,10714,1997-10-22,1997-10-27,3,5,58,27,13.25,12,USA
BONAP,10715,1997-10-23,1997-10-29,1,3,10,4,31.0,21,France
BONAP,10715,1997-10-23,1997-10-29,1,3,71,15,21.5,30,France
RANCH,10716,1997-10-24,1997-10-27,2,4,21,8,10.0,5,Argentina
RANCH,10716,1997-10-24,1997-10-27,2,4,51,24,53.0,7,Argentina
RANCH,10716,1997-10-24,1997-10-27,2,4,61,29,28.5,10,Argentina
FRANK,10717,1997-10-24,1997-10-29,2,1,21,8,10.0,32,Germany
FRANK,10717,1997-10-24,1997-10-29,2,1,54,25,7.45,15,Germany
FRANK,10717,1997-10-24,1997-10-29,2,1,69,15,36.0,25,Germany
KOENE,10718,1997-10-27,1997-10-29,3,1,12,5,38.0,36,Germany
KOENE,10718,1997-10-27,1997-10-29,3,1,16,7,17.45,20,Germany
KOENE,10718,1997-10-27,1997-10-29,3,1,36,17,19.0,40,Germany
KOENE,10718,1997-10-27,1997-10-29,3,1,62,29,49.3,20,Germany
LETSS,10719,1997-10-27,1997-11-05,2,8,18,7,62.5,12,USA
LETSS,10719,1997-10-27,1997-11-05,2,8,30,13,25.89,3,USA
LETSS,10719,1997-10-27,1997-11-05,2,8,54,25,7.45,40,USA
QUEDE,10720,1997-10-28,1997-11-05,2,8,35,16,18.0,21,Brazil
QUEDE,10720,1997-10-28,1997-11-05,2,8,71,15,21.5,8,Brazil
QUICK,10721,1997-10-29,1997-10-31,3,5,44,20,19.45,50,Germany
SAVEA,10722,1997-10-29,1997-11-04,1,8,2,1,19.0,3,USA
SAVEA,10722,1997-10-29,1997-11-04,1,8,31,14,12.5,50,USA
SAVEA,10722,1997-10-29,1997-11-04,1,8,68,8,12.5,45,USA
SAVEA,10722,1997-10-29,1997-11-04,1,8,75,12,7.75,42,USA
WHITC,10723,1997-10-30,1997-11-25,1,3,26,11,31.23,15,USA
MEREP,10724,1997-10-30,1997-11-05,2,8,10,4,31.0,16,Canada
MEREP,10724,1997-10-30,1997-11-05,2,8,61,29,28.5,5,Canada
FAMIA,10725,1997-10-31,1997-11-05,3,4,41,19,9.65,12,Brazil
FAMIA,10725,1997-10-31,1997-11-05,3,4,52,24,7.0,4,Brazil
FAMIA,10725,1997-10-31,1997-11-05,3,4,55,25,24.0,6,Brazil
EASTC,10726,1997-11-03,1997-12-05,1,4,4,2,22.0,25,UK
EASTC,10726,1997-11-03,1997-12-05,1,4,11,5,21.0,5,UK
REGGC,10727,1997-11-03,1997-12-05,1,2,17,7,39.0,20,Italy
REGGC,10727,1997-11-03,1997-12-05,1,2,56,26,38.0,10,Italy
REGGC,10727,1997-11-03,1997-12-05,1,2,59,28,55.0,10,Italy
QUEEN,10728,1997-11-04,1997-11-11,2,4,30,13,25.89,15,Brazil
QUEEN,10728,1997-11-04,1997-11-11,2,4,40,19,18.4,6,Brazil
QUEEN,10728,1997-11-04,1997-11-11,2,4,55,25,24.0,12,Brazil
QUEEN,10728,1997-11-04,1997-11-11,2,4,60,28,34.0,15,Brazil
LINOD,10729,1997-11-04,1997-11-14,3,8,1,8,18.0,50,Venezuela
LINOD,10729,1997-11-04,1997-11-14,3,8,21,8,10.0,30,Venezuela
LINOD,10729,1997-11-04,1997-11-14,3,8,50,23,16.25,40,Venezuela
BONAP,10730,1997-11-05,1997-11-14,1,5,16,7,17.45,15,France
BONAP,10730,1997-11-05,1997-11-14,1,5,31,14,12.5,3,France
BONAP,10730,1997-11-05,1997-11-14,1,5,65,2,21.05,10,France
CHOPS,10731,1997-11-06,1997-11-14,1,7,21,8,10.0,40,Switzerland
CHOPS,10731,1997-11-06,1997-11-14,1,7,51,24,53.0,30,Switzerland
BONAP,10732,1997-11-06,1997-11-07,1,3,76,23,18.0,20,France
BERGS,10733,1997-11-07,1997-11-10,3,1,14,6,23.25,16,Sweden
BERGS,10733,1997-11-07,1997-11-10,3,1,28,12,45.6,20,Sweden
BERGS,10733,1997-11-07,1997-11-10,3,1,52,24,7.0,25,Sweden
GOURL,10734,1997-11-07,1997-11-12,3,2,6,3,25.0,30,Brazil
GOURL,10734,1997-11-07,1997-11-12,3,2,30,13,25.89,15,Brazil
GOURL,10734,1997-11-07,1997-11-12,3,2,76,23,18.0,20,Brazil
LETSS,10735,1997-11-10,1997-11-21,2,6,61,29,28.5,20,USA
LETSS,10735,1997-11-10,1997-11-21,2,6,77,12,13.0,2,USA
HUNGO,10736,1997-11-11,1997-11-21,2,9,65,2,21.05,40,Ireland
HUNGO,10736,1997-11-11,1997-11-21,2,9,75,12,7.75,20,Ireland
VINET,10737,1997-11-11,1997-11-18,2,2,13,6,6.0,4,France
VINET,10737,1997-11-11,1997-11-18,2,2,41,19,9.65,12,France
SPECD,10738,1997-11-12,1997-11-18,1,2,16,7,17.45,3,France
VINET,10739,1997-11-12,1997-11-17,3,3,36,17,19.0,6,France
VINET,10739,1997-11-12,1997-11-17,3,3,52,24,7.0,18,France
WHITC,10740,1997-11-13,1997-11-25,2,4,28,12,45.6,5,USA
WHITC,10740,1997-11-13,1997-11-25,2,4,35,16,18.0,35,USA
WHITC,10740,1997-11-13,1997-11-25,2,4,45,21,9.5,40,USA
WHITC,10740,1997-11-13,1997-11-25,2,4,56,26,38.0,14,USA
AROUT,10741,1997-11-14,1997-11-18,3,4,2,1,19.0,15,UK
BOTTM,10742,1997-11-14,1997-11-18,3,3,3,1,10.0,20,Canada
BOTTM,10742,1997-11-14,1997-11-18,3,3,60,28,34.0,50,Canada
BOTTM,10742,1997-11-14,1997-11-18,3,3,72,14,34.8,35,Canada
AROUT,10743,1997-11-17,1997-11-21,2,1,46,21,12.0,28,UK
VAFFE,10744,1997-11-17,1997-11-24,1,6,40,19,18.4,50,Denmark
QUICK,10745,1997-11-18,1997-11-27,1,9,18,7,62.5,24,Germany
QUICK,10745,1997-11-18,1997-11-27,1,9,44,20,19.45,16,Germany
QUICK,10745,1997-11-18,1997-11-27,1,9,59,28,55.0,45,Germany
QUICK,10745,1997-11-18,1997-11-27,1,9,72,14,34.8,7,Germany
CHOPS,10746,1997-11-19,1997-11-21,3,1,13,6,6.0,6,Switzerland
CHOPS,10746,1997-11-19,1997-11-21,3,1,42,20,14.0,28,Switzerland
CHOPS,10746,1997-11-19,1997-11-21,3,1,62,29,49.3,9,Switzerland
CHOPS,10746,1997-11-19,1997-11-21,3,1,69,15,36.0,40,Switzerland
PICCO,10747,1997-11-19,1997-11-26,1,6,31,14,12.5,8,Austria
PICCO,10747,1997-11-19,1997-11-26,1,6,41,19,9.65,35,Austria
PICCO,10747,1997-11-19,1997-11-26,1,6,63,7,43.9,9,Austria
PICCO,10747,1997-11-19,1997-11-26,1,6,69,15,36.0,30,Austria
SAVEA,10748,1997-11-20,1997-11-28,1,3,23,9,9.0,44,USA
SAVEA,10748,1997-11-20,1997-11-28,1,3,40,19,18.4,40,USA
SAVEA,10748,1997-11-20,1997-11-28,1,3,56,26,38.0,28,USA
ISLAT,10749,1997-11-20,1997-12-19,2,4,56,26,38.0,15,UK
ISLAT,10749,1997-11-20,1997-12-19,2,4,59,28,55.0,6,UK
ISLAT,10749,1997-11-20,1997-12-19,2,4,76,23,18.0,10,UK
WARTH,10750,1997-11-21,1997-11-24,1,9,14,6,23.25,5,Finland
WARTH,10750,1997-11-21,1997-11-24,1,9,45,21,9.5,40,Finland
WARTH,10750,1997-11-21,1997-11-24,1,9,59,28,55.0,25,Finland
RICSU,10751,1997-11-24,1997-12-03,3,3,26,11,31.23,12,Switzerland
RICSU,10751,1997-11-24,1997-12-03,3,3,30,13,25.89,30,Switzerland
RICSU,10751,1997-11-24,1997-12-03,3,3,50,23,16.25,20,Switzerland
RICSU,10751,1997-11-24,1997-12-03,3,3,73,17,15.0,15,Switzerland
NORTS,10752,1997-11-24,1997-11-28,3,2,1,8,18.0,8,UK
NORTS,10752,1997-11-24,1997-11-28,3,2,69,15,36.0,3,UK
FRANS,10753,1997-11-25,1997-11-27,1,3,45,21,9.5,4,Italy
FRANS,10753,1997-11-25,1997-11-27,1,3,74,4,10.0,5,Italy
MAGAA,10754,1997-11-25,1997-11-27,3,6,40,19,18.4,3,Italy
BONAP,10755,1997-11-26,1997-11-28,2,4,47,22,9.5,30,France
BONAP,10755,1997-11-26,1997-11-28,2,4,56,26,38.0,30,France
BONAP,10755,1997-11-26,1997-11-28,2,4,57,26,19.5,14,France
BONAP,10755,1997-11-26,1997-11-28,2,4,69,15,36.0,25,France
SPLIR,10756,1997-11-27,1997-12-02,2,8,18,7,62.5,21,USA
SPLIR,10756,1997-11-27,1997-12-02,2,8,36,17,19.0,20,USA
SPLIR,10756,1997-11-27,1997-12-02,2,8,68,8,12.5,6,USA
SPLIR,10756,1997-11-27,1997-12-02,2,8,69,15,36.0,20,USA
SAVEA,10757,1997-11-27,1997-12-15,1,6,34,16,14.0,30,USA
SAVEA,10757,1997-11-27,1997-12-15,1,6,59,28,55.0,7,USA
SAVEA,10757,1997-11-27,1997-12-15,1,6,62,29,49.3,30,USA
SAVEA,10757,1997-11-27,1997-12-15,1,6,64,12,33.25,24,USA
RICSU,10758,1997-11-28,1997-12-04,3,3,26,11,31.23,20,Switzerland
RICSU,10758,1997-11-28,1997-12-04,3,3,52,24,7.0,60,Switzerland
RICSU,10758,1997-11-28,1997-12-04,3,3,70,7,15.0,40,Switzerland
ANATR,10759,1997-11-28,1997-12-12,3,3,32,14,32.0,10,Mexico
MAISD,10760,1997-12-01,1997-12-10,1,4,25,11,14.0,12,Belgium
MAISD,10760,1997-12-01,1997-12-10,1,4,27,11,43.9,40,Belgium
MAISD,10760,1997-12-01,1997-12-10,1,4,43,20,46.0,30,Belgium
RATTC,10761,1997-12-02,1997-12-08,2,5,25,11,14.0,35,USA
RATTC,10761,1997-12-02,1997-12-08,2,5,75,12,7.75,18,USA
FOLKO,10762,1997-12-02,1997-12-09,1,3,39,18,18.0,16,Sweden
FOLKO,10762,1997-12-02,1997-12-09,1,3,47,22,9.5,30,Sweden
FOLKO,10762,1997-12-02,1997-12-09,1,3,51,24,53.0,28,Sweden
FOLKO,10762,1997-12-02,1997-12-09,1,3,56,26,38.0,60,Sweden
FOLIG,10763,1997-12-03,1997-12-08,3,3,21,8,10.0,40,France
FOLIG,10763,1997-12-03,1997-12-08,3,3,22,9,21.0,6,France
FOLIG,10763,1997-12-03,1997-12-08,3,3,24,10,4.5,20,France
ERNSH,10764,1997-12-03,1997-12-08,3,6,3,1,10.0,20,Austria
ERNSH,10764,1997-12-03,1997-12-08,3,6,39,18,18.0,130,Austria
QUICK,10765,1997-12-04,1997-12-09,3,3,65,2,21.05,80,Germany
OTTIK,10766,1997-12-05,1997-12-09,1,4,2,1,19.0,40,Germany
OTTIK,10766,1997-12-05,1997-12-09,1,4,7,3,30.0,35,Germany
OTTIK,10766,1997-12-05,1997-12-09,1,4,68,8,12.5,40,Germany
SUPRD,10767,1997-12-05,1997-12-15,3,4,42,20,14.0,2,Belgium
AROUT,10768,1997-12-08,1997-12-15,2,3,22,9,21.0,4,UK
AROUT,10768,1997-12-08,1997-12-15,2,3,31,14,12.5,50,UK
AROUT,10768,1997-12-08,1997-12-15,2,3,60,28,34.0,15,UK
AROUT,10768,1997-12-08,1997-12-15,2,3,71,15,21.5,12,UK
VAFFE,10769,1997-12-08,1997-12-12,1,3,41,19,9.65,30,Denmark
VAFFE,10769,1997-12-08,1997-12-12,1,3,52,24,7.0,15,Denmark
VAFFE,10769,1997-12-08,1997-12-12,1,3,61,29,28.5,20,Denmark
VAFFE,10769,1997-12-08,1997-12-12,1,3,62,29,49.3,15,Denmark
HANAR,10770,1997-12-09,1997-12-17,3,8,11,5,21.0,15,Brazil
